R_mean,G_mean,R_G_ratio,R_minus_G,H_mean,S_mean,V_mean,L_mean,A_mean,H_std,R_std,GLCM_contrast_0,GLCM_contrast_1,GLCM_contrast_2,GLCM_contrast_3,GLCM_homogeneity_0,GLCM_homogeneity_1,GLCM_homogeneity_2,GLCM_homogeneity_3,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Hist_H_0,Hist_H_1,Hist_H_2,Hist_H_3,Hist_H_4,Hist_H_5,Hist_H_6,Hist_H_7,Hist_R_0,Hist_R_1,Hist_R_2,Hist_R_3,Hist_R_4,Hist_R_5,Hist_R_6,Hist_R_7,Hist_S_0,Hist_S_1,Hist_S_2,Hist_S_3,Hist_S_4,Hist_S_5,Hist_S_6,Hist_S_7,label
159.8639678955078,118.74864959716797,1.3462381955768918,41.115318298339844,0.10511529648425938,0.5500289137573225,0.6401661442775354,53.01582943021461,10.580564800750883,0.06747136808454667,62.96334084409322,12.110724223336929,31.792326162967186,20.041256421233555,30.219239356467536,0.4958934826750509,0.4074260371535898,0.4870761185923939,0.40299521829789625,0.07101821899411354,0.06639862060544342,0.0436630249023271,0.08922576904293471,0.12072372436518833,0.11825561523432988,0.07255935668942544,0.047744750976544285,0.055473327636697586,0.31493759155261425,0.6792984,0.31785965,0.0028419495,0.0,0.0,0.0,0.0,0.0,0.018562317,0.10745621,0.05152893,0.06995392,0.20304489,0.18745041,0.18652725,0.17547607,0.012756348,0.03155899,0.06820679,0.20196152,0.44755173,0.13423538,0.055618286,0.048110962,1
164.55699157714844,143.05248641967773,1.1503259788113689,21.504505157470703,0.13817091719012095,0.624659871374772,0.6550908406575521,59.559596185395314,-1.2494942719522188,0.0392687062493306,52.16378916364639,16.294757522015846,30.614309075103463,13.322418511497265,25.961542733062906,0.5229394594219255,0.4399076400818449,0.5438679633176203,0.45210262731210804,0.05908584594724309,0.056446075439431594,0.04370498657224895,0.10807418823238064,0.13463973999018303,0.15362167358392578,0.08766174316402905,0.045642852783185715,0.04484176635740477,0.2662811279295859,0.48823166,0.5010071,0.010032654,0.00019454956,0.000118255615,0.00012588501,0.0001335144,0.00015640259,0.0007972717,0.05904007,0.080379486,0.08412933,0.15806198,0.25261307,0.2618637,0.10311508,0.03334427,0.0090789795,0.029148102,0.052684784,0.25172424,0.4985428,0.09199524,0.033481598,1
128.47797012329102,133.68617630004883,0.9610415495677539,-5.2082061767578125,0.17771512616911933,0.6679862914884075,0.5276384391036688,53.44153439820044,-13.464711406670354,0.016250902756291558,40.99845263549995,6.269374541340536,14.352009221778236,7.166481928816095,11.517491890732524,0.5547651652621557,0.45537499026760625,0.5517455499557081,0.47970492423691524,0.039726257324203595,0.04622650146482612,0.04200363159178085,0.1206398010253446,0.17738342285149483,0.19289016723625454,0.09233093261715228,0.04317474365232728,0.03612518310545497,0.20949935913077947,0.007637024,0.99235916,3.8146973e-06,0.0,0.0,0.0,0.0,0.0,0.0076675415,0.051548004,0.16233826,0.28030014,0.24425125,0.19475937,0.053394318,0.0057411194,6.484985e-05,0.0010185242,0.04424286,0.1355133,0.18316269,0.27234268,0.29460907,0.06904602,2
129.97052383422852,140.04674911499023,0.9280509869936833,-10.076225280761719,0.21071391942105536,0.4724214144158759,0.5492989633597579,55.9715919553194,-12.831524200686145,0.04661170184459426,36.858607860448146,5.868800452544104,12.542066704707645,5.4672440680039704,9.371865916567392,0.6379063689259481,0.5400709502722135,0.6396130628238084,0.5677263522268641,0.03272628784178439,0.03665924072264227,0.03635025024412676,0.12098312377925072,0.1768455505370419,0.202228546142501,0.09653091430660381,0.04148483276365605,0.032127380371081496,0.22406387329093014,0.00046539307,0.8256912,0.1638794,0.0093688965,0.0005950928,0.0,0.0,0.0,0.00022888184,0.0072250366,0.19325256,0.28107452,0.31481934,0.15184021,0.038410187,0.0131492615,0.15631104,0.08727646,0.06453705,0.10990524,0.29592133,0.18361282,0.07932663,0.023109436,2
173.00315475463867,174.66465377807617,0.9904874908199955,-1.6614990234375,0.17482314234593996,0.4883138433869609,0.6982693541283702,69.33181476508949,-11.8836218868186,0.06276929338760927,44.272818178540774,12.792980216487292,26.28951329077358,11.060829715019699,19.462609288414217,0.5307585021104152,0.44479103273818443,0.5427127546470016,0.47427582154255,0.047180175781232,0.05257034301755807,0.04623413085935736,0.11465454101558126,0.1573829650878306,0.17795562744133836,0.09948730468746204,0.04617309570310739,0.03683471679686095,0.22152709960929048,0.07644272,0.9114418,0.0,0.0,0.0030899048,0.0070343018,0.00089263916,0.0010986328,4.9591064e-05,0.025054932,0.055461884,0.08211899,0.1284256,0.30007935,0.3420105,0.066799164,0.019073486,0.04647827,0.1014061,0.27075958,0.49253082,0.045780182,0.01467514,0.009296417,2
149.70769882202148,168.6930274963379,0.88745635166531,-18.985328674316406,0.20832646754294157,0.5161832147328926,0.6621959761077283,65.66329466056139,-19.463186221417494,0.042703573802589795,43.35304128422721,22.817591120352592,37.43638006901011,18.76768514554819,41.238349271027516,0.360202823559794,0.28526306067132107,0.367606753060129,0.29300113805914463,0.08749389648434162,0.07110214233395726,0.044986724853498465,0.08014297485348505,0.09149551391598072,0.11122894287105133,0.07860565185543876,0.051422119140605384,0.058975219726540004,0.32454681396471996,0.007041931,0.9410515,0.046215057,0.00021362305,0.0007019043,0.003501892,0.00061798096,0.00065612793,0.0,0.05077362,0.10961151,0.08665085,0.23158264,0.40652847,0.09637833,0.018474579,0.047798157,0.039714813,0.08174515,0.21118546,0.3413086,0.2424469,0.030708313,0.005092621,2
175.43201446533203,185.45305633544922,0.9459645359169089,-10.021041870117188,0.19556523304766782,0.4566804942137778,0.7282083997539447,72.38604587696088,-15.579144326050212,0.05072565721720709,54.633800726849664,13.473435971135183,25.230276385277563,9.999071214530474,20.389218025360066,0.5294183781357703,0.44107205209470823,0.56384591954533,0.4748715363533501,0.041118621826156186,0.051929473876933314,0.04644393920896666,0.12305068969721869,0.16690444946282695,0.18019485473625937,0.09500122070308877,0.04560470581052948,0.03374099731444025,0.21601104736319884,0.0021705627,0.94584274,0.038261414,0.0030555725,0.006462097,0.003944397,0.00020599365,5.722046e-05,0.003211975,0.06510544,0.046649933,0.08017349,0.11621475,0.16483688,0.3651123,0.15869522,0.02709198,0.03189087,0.07262421,0.570137,0.23142242,0.047290802,0.013996124,0.00554657,2
177.08578491210938,187.4627685546875,0.9446450950391495,-10.376983642578125,0.192644834708226,0.4644190005172286,0.7360926160625384,73.1654704033332,-15.786964972936946,0.04665793587256147,52.91280645200711,7.685072926859102,21.353770857188817,10.973737921966816,14.635264877202383,0.595767106656168,0.4894828207838385,0.5767509480684652,0.5131386443860447,0.045581817626935736,0.05196762084958955,0.044147491455061284,0.11267471313472265,0.14770507812494366,0.16702270507806127,0.09759140014644714,0.04763031005857558,0.03869628906248524,0.2469825744627964,0.011501312,0.96276474,0.016975403,0.0013008118,0.003238678,0.003730774,0.0002784729,0.00020980835,0.000995636,0.047325134,0.06586838,0.05525589,0.14783096,0.15082932,0.36821365,0.16368103,0.044239044,0.05350876,0.083984375,0.49290848,0.22640991,0.030776978,0.03432846,0.033843994,2
119.24667358398438,146.38348770141602,0.814618338277023,-27.13681411743164,0.2217371624183742,0.6031639061713009,0.574189967735141,56.70013337204385,-22.875734049216412,0.016485291101448897,36.57577055235382,8.561242508561781,12.909988089812622,7.000821764921795,16.988679577667167,0.5418634375266064,0.4665715926656085,0.5962901262707478,0.4855597009465816,0.047176361083966376,0.0513114929199023,0.043823242187483284,0.11684417724604917,0.15505981445306585,0.17520141601555816,0.09088897705074658,0.045837402343732514,0.04027938842771901,0.23357772827139528,0.0012321472,0.9081497,0.09061813,0.0,0.0,0.0,0.0,0.0,0.0047912598,0.067050934,0.18457413,0.2999878,0.33527374,0.08860779,0.009651184,0.010063171,0.005054474,0.013381958,0.061100006,0.12075806,0.32770538,0.35771942,0.07296753,0.04131317,2
118.37902069091797,115.60556411743164,1.0239906832535326,2.773456573486328,0.17508416533327814,0.660153020332458,0.47361613254921114,47.20967175314499,-7.868193344743102,0.06995240603953434,47.43687594407881,5.96020746697663,8.027730439145166,3.2243685787671166,9.679137258205907,0.6691463209473143,0.6097306137556548,0.7113514295914434,0.6021751224528822,0.02061843872069526,0.02893447875975459,0.029365539550770047,0.11824798583979865,0.1873435974120379,0.2373123168944407,0.1085853576659742,0.04146194458006231,0.03388214111326832,0.19424819946281652,0.05240631,0.8963356,0.009231567,0.025314331,0.015758514,0.0006904602,0.00019073486,7.247925e-05,0.0029640198,0.060165405,0.32678986,0.2432518,0.1842537,0.094371796,0.04737854,0.04082489,0.09055328,0.04796219,0.037303925,0.04916382,0.084869385,0.18786621,0.27166367,0.23061752,2
